BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
8897.437228,1,3710.57,1600,2110.57,588.051695,1,0.083333,0.916667,0.083333,2,75,9000,2434.069001,4008.154371,0,12
3106.418215,0.636364,0,0,0,2139.745589,0,0,0,0.333333,6,0,10000,11508.41333,1296.671661,0.142857,12
918.401897,0.454545,0,0,0,3176.804663,0,0,0,0.166667,2,0,3500,4404.853578,254.748687,0,12
2986.070256,1,178.9,74.9,104,1948.211838,0.333333,0.083333,0.166667,0.416667,10,4,10000,619.02881,1149.24369,0,12
1454.551875,0.545455,0,0,0,3853.339512,0,0,0,0.25,10,0,4000,555.202392,693.582286,0,12
86.650277,0.727273,910.51,0,910.51,0,0.583333,0,0.5,0,0,14,7000,884.056926,126.337242,0.666667,12
4.930929,0.444444,189.72,0,189.72,0,1,0,0.888889,0,0,9,1500,284.411628,19.278758,0.166667,9
10.259525,0.181818,119.8,119.8,0,0,0.083333,0.083333,0,0,0,2,5000,711.480411,82.793678,0,12
5019.019126,1,1517.85,1517.85,0,185.169509,0.272727,0.272727,0,0.181818,2,6,6000,1157.021023,1085.111218,0,11
475.826042,1,950,950,0,0,0.083333,0.083333,0,0,0,1,4500,118.53066,290.333335,0,12
197.555397,1,1876.8,0,1876.8,0,1,0,1,0,0,12,5000,1715.207478,163.663033,1,12
1608.163254,1,1130.6,1130.6,0,682.525873,1,1,0,0.166667,4,19,2500,1152.859524,996.573517,0,12
1832.539694,1,1311.8,1076.16,235.64,0,0.75,0.5,0.416667,0,0,30,2500,384.218293,652.773095,0,12
1856.590921,1,0,0,0,2622.293367,0,0,0,0.333333,7,0,3000,2356.790318,700.578477,0,12
25.950664,0.636364,231.25,0,231.25,0,0.666667,0,0.583333,0,0,14,4000,209.115604,94.901424,0.090909,12
920.872172,0.888889,296.64,130,166.64,944.088231,0.555556,0.111111,0.333333,0.111111,3,5,1200,119.369967,535.455159,0,9
142.290756,1,540,520,20,0,0.166667,0.083333,0.083333,0,0,2,4000,245.492892,123.48805,0,12
1047.182049,0.818182,1727.64,0,1727.64,0,1,0,1,0,0,12,1000,3548.800193,3243.685151,0,12
6.914784,0.454545,71.4,0,71.4,0,0.166667,0,0.083333,0,0,2,2000,21.55251,112.584481,0,12
911.893997,1,1604.8,1527.3,77.5,1302.014616,0.25,0.25,0.083333,0.083333,2,11,4500,191.366024,307.812023,0.083333,12
5830.700298,1,4079.01,507,3572.01,0,1,0.333333,1,0,0,72,11500,2038.201869,1375.326986,0,12
146.04887,0.909091,3256.15,3256.15,0,0,0.916667,0.916667,0,0,0,22,6500,3498.681846,74.878694,0.25,12
6462.461789,1,479.98,479.98,0,6700.497558,0.083333,0.083333,0,0.25,7,1,10500,2373.476104,1834.125873,0,12
1121.833202,1,2940,750,2190,0,1,0.083333,0.916667,0,0,13,3500,1279.460209,365.872805,0.3,12
383.921461,1,6598.29,6598.29,0,0,1,1,0,0,0,102,9500,4371.05477,229.880036,0.916667,12
348.321822,1,0,0,0,178.138151,0,0,0,0.181818,2,0,500,142.741177,195.413588,0,11
477.847191,1,1006,942.12,63.88,0,0.833333,0.75,0.166667,0,0,24,500,561.212055,459.735118,0,12
170.569025,1,2368.84,1464.56,904.28,0,0.916667,0.666667,0.833333,0,0,46,2500,2123.311356,137.665487,0.5,12
581.24856,0.909091,556.83,484.88,71.95,0,0.727273,0.636364,0.090909,0,0,32,1500,328.462817,345.557752,0,11
5066.744231,1,0,0,0,1974.503664,0,0,0,0.25,6,0,13000,1336.016317,1606.963379,0,12
3586.05105,1,141,40,101,1072.395255,0.5,0.083333,0.416667,0.25,3,7,4350,3843.798591,11760.91651,0,12
2173.621597,1,200,200,0,201.404735,0.083333,0.083333,0,0.25,4,1,8000,495.968187,502.765453,0,12
635.090434,0.818182,5758.71,2252.37,3506.34,0,0.75,0.25,0.75,0,0,48,2900,7943.57021,197.416104,1,12
75.401255,0.909091,692.94,0,692.94,0,0.833333,0,0.833333,0,0,10,4000,806.703752,143.810743,0.545455,12
1.470582,0.272727,0,0,0,18.149946,0,0,0,0.083333,1,0,9000,81.65922,60.080498,1,12
550.533381,0.714286,0,0,0,2486.624696,0,0,0,0.714286,23,0,1500,3762.550924,177.096478,0.333333,7
289.537597,0.909091,1216.7,1216.7,0,0,0.5,0.5,0,0,0,9,5000,788.58998,188.958312,0,12
745.368581,1,153.89,0,153.89,0,0.916667,0,0.916667,0,0,11,1700,500.110264,191.010274,0,12
877.354533,1,6954.28,6441.4,512.88,61.792952,1,1,1,0.083333,1,105,9000,7486.398825,236.319631,0.166667,12
4709.860768,1,0,0,0,3832.366931,0,0,0,0.333333,8,0,6000,1239.821726,1464.809088,0,12
121.388989,0.545455,783.83,683.93,99.9,315.342982,0.416667,0.166667,0.333333,0.166667,3,7,7000,1778.900698,177.969765,1,12
2659.411879,1,177.62,177.62,0,1831.115496,0.166667,0.166667,0,0.583333,19,4,4000,577.131439,624.924987,0,12
7.527502,0.545455,65.75,0,65.75,0,0.416667,0,0.416667,0,0,5,4000,187.936242,132.19075,0.571429,12
6983.408463,1,0,0,0,3354.686368,0,0,0,0.333333,11,0,7700,1116.896212,25697.63772,0,12
306.539753,0.909091,2684.5,299.5,2385,0,0.75,0.083333,0.666667,0,0,10,6000,2855.153528,186.149348,1,12
109.417101,1,1219.85,878.7,341.15,172.656204,1,1,0.75,0.083333,2,23,5000,2250.036431,180.605564,0.5,12
4708.26338,1,0,0,0,1352.783037,0,0,0,0.166667,2,0,10000,1325.649779,1227.092304,0,12
2883.906333,1,4620.34,4300.42,319.92,0,1,0.583333,1,0,0,21,7500,6476.333335,1090.368608,0.083333,12
11.250371,0.636364,141.12,0,141.12,0,0.583333,0,0.5,0,0,7,5000,94.386204,89.013323,0.166667,12
95.843629,0.818182,1210.95,201.99,1008.96,0,0.75,0.25,0.666667,0,0,21,8000,1110.838265,127.360837,0.727273,12
3406.473855,1,1140,0,1140,0,0.5,0,0.5,0,0,6,3650,2541.196672,2559.345,0,12
14.017311,0.454545,327.8,0,327.8,0,0.416667,0,0.416667,0,0,5,1500,692.336439,94.456281,0.8,12
733.100601,0.714286,0,0,0,1588.05231,0,0,0,0.428571,4,0,1500,582.050862,200.248315,0,7
3876.778302,1,0,0,0,4269.018258,0,0,0,0.25,11,0,7500,1342.57535,939.667646,0,12
2739.836747,0.909091,0,0,0,2970.288928,0,0,0,0.363636,5,0,3000,3418.06811,1384.882852,0,11
1908.403984,1,657.05,0,657.05,0,1,0,1,0,0,17,2000,894.424776,915.822464,0,12
173.658581,1,1210,0,1210,0,1,0,0.875,0,0,8,1000,977.652258,113.492537,0.833333,8
299.030773,1,805.8,540,265.8,0,1,0.083333,1,0,0,13,4000,845.966736,184.444816,0,12
18.293628,0.545455,117.65,0,117.65,0,0.416667,0,0.416667,0,0,5,1500,186.00215,88.133951,0.2,12
82.902896,0.727273,430.43,0,430.43,0,0.5,0,0.416667,0,0,10,2500,315.075002,87.824996,0.083333,12
53.583548,0.818182,553.85,369.1,184.75,0,0.75,0.416667,0.5,0,0,19,4200,846.787917,150.804339,0.875,12
1867.649838,1,0,0,0,3264.573342,0,0,0,0.666667,9,0,4500,476.162309,401.970276,0,12
36.85818,0.909091,583.38,0,583.38,0,0.833333,0,0.833333,0,0,10,2500,687.609976,164.492005,0.909091,12
355.323994,0.636364,284.11,284.11,0,855.147084,0.166667,0.166667,0,0.166667,2,2,1500,1765.584677,265.343044,0.181818,12
7.054474,0.818182,427.98,0,427.98,0,1,0,0.916667,0,0,18,1500,402.34297,17.773542,0.111111,12
2446.709596,1,0,0,0,5281.049743,0,0,0,0.25,6,0,5000,5695.396335,696.156899,0,12
1458.115876,1,1050.6,1050.6,0,358.881155,0.583333,0.583333,0,0.083333,4,21,1500,1232.660721,1276.693069,0,12
347.928329,1,832.37,427.96,404.41,0,1,0.416667,1,0,0,31,1000,752.706706,194.408347,0,12
1619.955708,1,739.44,739.44,0,0,0.666667,0.666667,0,0,0,11,6000,417.128532,389.138517,0,12
143.025504,1,1312.35,1312.35,0,0,0.916667,0.916667,0,0,0,12,300,1212.60088,178.466749,0.5,12
1307.177673,1,0,0,0,435.240217,0,0,0,0.25,3,0,3000,857.062706,375.080858,0,12
1152.591573,0.666667,50,50,0,2172.551397,0.166667,0.166667,0,0.166667,2,1,2500,99.26684,405.504082,0,6
80.167956,0.545455,1053.52,1053.52,0,0,0.416667,0.416667,0,0,0,12,3000,970.48092,67.064056,0.125,12
1199.555426,0.5,0,0,0,2831.836214,0,0,0,0.1,2,0,3000,707.767429,637.97592,0,10
4503.390811,1,1634.74,1376,258.74,94.837161,1,0.333333,1,0.083333,1,38,13000,1094.345336,1194.234398,0,12
992.615052,1,162.28,0,162.28,0,0.5,0,0.5,0,0,6,1000,333.663574,462.345834,0,12
41.624195,0.454545,102,102,0,0,0.166667,0.166667,0,0,0,5,1000,278.021419,41.427923,0,12
3124.579024,1,1620.09,1199.92,420.17,3440.35465,0.833333,0.666667,0.25,0.166667,8,27,3600,4563.851228,1920.9573,0.083333,12
51.071594,0.888889,0,0,0,360.199098,0,0,0,0.555556,14,0,500,0.049513,67.786744,0,9
0,0,313.89,0,313.89,0,0.916667,0,0.916667,0,0,19,6000,0,,0,12
21.87058,0.636364,405,255,150,0,0.333333,0.083333,0.25,0,0,7,4000,414.423817,88.853589,0,12
10.920026,1,95.6,0,95.6,0,1,0,0.9,0,0,10,1000,78.092423,93.210172,0.571429,10
1040.030221,1,0,0,0,1390.64829,0,0,0,0.545455,18,0,1400,290.12962,287.994171,0,11
876.69029,1,0,0,0,1089.711093,0,0,0,0.166667,3,0,1000,1385.757558,329.503756,0.083333,12
1432.654644,1,604.52,178.16,426.36,0,1,0.25,1,0,0,17,1400,611.086937,901.913989,0,12
823.003516,1,432,0,432,0,1,0,1,0,0,12,1500,212.326548,316.809973,0,12
22.189283,0.363636,234.16,0,234.16,0,0.363636,0,0.272727,0,0,4,1500,479.910499,149.977816,0.5,11
4762.717627,1,0,0,0,450.089413,0,0,0,0.571429,4,0,5000,806.236783,1327.669984,0,7
25.178303,0.727273,283.15,0,283.15,0,0.583333,0,0.5,0,0,7,5000,206.688202,101.894341,0.454545,12
759.198024,1,1769.79,1359.89,409.9,0,0.5,0.083333,0.416667,0,0,9,2500,662.501323,816.492249,0,12
803.55907,1,618.07,209.7,408.37,0,1,0.083333,0.916667,0,0,16,1200,238.904625,296.529297,0,12
39.477741,0.545455,325.66,325.66,0,0,0.333333,0.333333,0,0,0,7,1000,288.039256,107.908566,0,12
83.564804,1,616,0,616,0,1,0,0.875,0,0,8,1000,526.820014,135.473963,0.833333,8
2230.689402,1,0,0,0,2393.464326,0,0,0,0.166667,4,0,2500,458.73255,467.263413,0,12
150.269903,1,853.44,0,853.44,0,1,0,1,0,0,12,3000,869.413166,173.649797,0.083333,12
1837.047378,1,0,0,0,73.157833,0,0,0,0.083333,1,0,2000,412.848153,599.972398,0,12
8767.5693,1,0,0,0,4582.065405,0,0,0,0.25,10,0,9000,1824.244866,2259.461833,0,12
459.812734,1,0,0,0,489.495254,0,0,0,0.1,1,0,500,144.047038,229.740381,0,10
1250.394614,0.909091,443.99,443.99,0,0,0.272727,0.272727,0,0,0,3,3500,273.823646,259.715939,0,11
3290.750214,1,974.72,974.72,0,0,1,1,0,0,0,25,10000,1064.701886,921.981349,0,12
368.318662,0.909091,8053.95,8053.95,0,0,0.833333,0.833333,0,0,0,46,2000,7966.582037,219.761189,0.777778,12
1248.332959,1,478.32,198,280.32,157.20552,0.583333,0.083333,0.416667,0.083333,2,8,4000,1429.176523,360.158214,0,12
7.20735,0.545455,152.02,0,152.02,0,0.583333,0,0.5,0,0,7,1000,219.445915,99.133361,0.5,12
19.281564,0.727273,428.9,0,428.9,0,0.583333,0,0.416667,0,0,7,10500,418.803807,72.655775,0.2,12
7.554365,1,88.56,0,88.56,0,1,0,0.916667,0,0,12,1500,68.855232,73.081017,0.285714,12
41.146561,1,825,0,825,0,1,0,1,0,0,12,2500,887.677869,132.020035,0.727273,12
1928.971964,1,2061.55,369.55,1692,0,1,1,1,0,0,30,8500,2200.93868,450.459621,0,12
1271.429631,1,0,0,0,678.525863,0,0,0,0.25,3,0,1500,526.910053,416.325411,0,12
4688.103434,1,0,0,0,357.129377,0,0,0,0.166667,2,0,5000,981.149809,2216.590039,0,12
1033.346718,0.875,0,0,0,142.123093,0,0,0,0.375,4,0,1500,1682.814334,249.673023,0,8
2.777589,0.090909,0,0,0,135.339466,0,0,0,0.083333,1,0,3000,0,,0,12
269.406382,1,2629.96,2006.57,623.39,0,0.75,0.416667,0.583333,0,0,19,2200,1936.724441,202.619118,0.416667,12
305.72029,1,1125.8,430.88,694.92,0,1,0.333333,1,0,0,17,3000,1863.122757,204.442058,0.083333,12
2675.418129,1,55,55,0,315.402389,0.083333,0.083333,0,0.25,3,1,3000,579.527874,1323.695647,0,12
96.799285,1,537.36,537.36,0,625.807503,1,1,0,0.083333,3,12,1500,1133.874141,185.212377,0.916667,12
434.02839,0.636364,0,0,0,998.99144,0,0,0,0.166667,2,0,1800,159.573297,122.902765,0.083333,12
41.781274,1,161.46,38.4,123.06,0,1,0.285714,0.857143,0,0,9,1500,42.028314,95.100161,0.2,7
16.976117,0.454545,424.99,0,424.99,0,0.583333,0,0.5,0,0,7,5000,603.395705,77.553281,0.5,12
1919.443036,1,0,0,0,5427.830151,0,0,0,0.333333,7,0,5500,2936.557193,626.771938,0,12
3725.636832,1,0,0,0,516.029064,0,0,0,0.666667,9,0,4000,1221.274221,1537.255049,0,12
4479.251427,1,0,0,0,2078.88662,0,0,0,0.25,4,0,9000,1355.483086,1039.794118,0,12
1621.345326,1,5167.6,4246.5,921.1,0,1,1,0.833333,0,0,52,5000,2721.870415,523.348392,0,12
4060.710208,0.727273,22500,0,22500,0,0.5,0,0.416667,0,0,12,23000,8760.860264,1645.535202,0,12
1369.969909,1,1770,1770,0,460.484164,0.166667,0.166667,0,0.083333,1,2,1800,1692.52541,365.78324,0,12
210.993146,0.818182,90.51,90.51,0,0,0.083333,0.083333,0,0,0,1,6500,1240.766161,230.983088,0,12
4445.044609,1,5714.5,3055.5,2659,3575.55006,1,0.166667,1,0.5,22,47,5000,9315.869127,2935.639712,0.083333,12
160.347859,1,0,0,0,36.943081,0,0,0,0.083333,1,0,500,407.588195,219.002184,0,12
5941.271179,1,279.36,0,279.36,905.982826,0.666667,0,0.666667,0.083333,2,16,6000,3140.402423,2949.001145,0,12
23.167831,1,375,0,375,0,1,0,1,0,0,12,2500,389.716275,178.84094,0.916667,12
1502.517905,1,266.64,0,266.64,0,0.727273,0,0.636364,0,0,8,1500,318.73308,792.01288,0,11
1256.460026,1,1313,1313,0,0,0.583333,0.583333,0,0,0,29,1200,1440.244979,1919.360883,0,12
353.198215,1,3085.69,3032.97,52.72,0,1,1,0.083333,0,0,21,8500,2690.525687,192.66679,1,12
1821.024103,1,0,0,0,323.218285,0,0,0,0.166667,4,0,1800,954.718474,1910.925633,0,12
971.681565,1,133.31,0,133.31,148.475392,0.583333,0,0.583333,0.166667,2,1,1000,496.155153,716.223809,0,12
1293.044047,1,0,0,0,1425.748356,0,0,0,0.333333,5,0,1500,294.30747,286.673785,0,12
5211.684904,1,0,0,0,2994.309677,0,0,0,0.666667,15,0,6000,1376.037807,2011.577535,0,12
37.759404,1,398.64,0,398.64,0,1,0,1,0,0,12,2500,429.594704,186.268047,1,12
3057.553683,1,0,0,0,2037.648071,0,0,0,0.25,3,0,12500,7265.976143,847.170642,0,12
83.279345,1,1080.11,0,1080.11,0,1,0,1,0,0,23,9000,1065.332527,178.115434,1,12
311.987575,0.363636,684.24,0,684.24,0,1,0,1,0,0,37,1000,2154.534733,508.095621,0,12
2.053676,0.181818,74,0,74,0,0.166667,0,0.083333,0,0,2,6000,68.147484,29.485897,0.090909,12
1013.706876,1,2143.28,227.12,1916.16,3610.57243,0.916667,0.333333,0.583333,0.083333,1,34,7500,2945.957395,290.544441,0,12
104.693836,1,783.24,0,783.24,0,1,0,1,0,0,12,2700,734.364933,201.315774,0.666667,12
4322.806448,1,220.5,0,220.5,3767.104707,0.416667,0,0.416667,0.916667,25,11,11000,1170.484558,1025.146444,0,12
6.526735,0.181818,53.09,53.09,0,0,0.083333,0.083333,0,0,0,1,1000,309.515966,86.885269,0,12
4115.739163,1,0,0,0,540.251858,0,0,0,0.25,3,0,8500,1006.261579,1313.531481,0,12
1299.092905,1,323.99,323.99,0,10614.20378,0.083333,0.083333,0,0.25,19,1,8500,2222.007132,1109.569412,0,12
2191.369256,1,1197.2,869.06,328.14,0,0.666667,0.333333,0.416667,0,0,13,4500,1643.269684,603.954203,0,12
2659.823914,1,3384.83,812.11,2572.72,0,1,0.333333,1,0,0,82,5700,2798.135325,661.569757,0,12
380.384776,0.545455,1188,1188,0,0,0.083333,0.083333,0,0,0,2,9000,2461.320337,158.339807,0,12
7190.047748,1,1549.61,1549.61,0,3269.100834,0.666667,0.666667,0,0.75,11,19,17500,1727.425472,1770.058766,0,12
14.775035,1,80.44,0,80.44,0,0.333333,0,0.333333,0,0,4,3000,137.217255,81.263818,0.083333,12
1572.097459,1,0,0,0,1128.876546,0,0,0,0.083333,3,0,2500,402.317895,402.142382,0,12
2545.614986,1,0,0,0,1353.803704,0,0,0,0.333333,8,0,3000,716.417015,947.744413,0,12
2270.955171,1,25.26,25.26,0,452.803657,0.083333,0.083333,0,0.25,3,1,3100,503.196519,815.400611,0,12
1595.980444,1,0,0,0,138.761295,0,0,0,0.333333,4,0,2400,351.305519,440.128449,0,12
2779.833422,1,0,0,0,1492.253356,0,0,0,0.727273,14,0,3000,1708.484919,1285.667565,0,11
924.170798,1,1663.77,1663.77,0,3718.276337,0.833333,0.833333,0,0.5,11,21,3000,4201.694496,307.53747,0.2,12
2182.752161,1,3216.97,2360.3,856.67,5594.061996,1,0.666667,1,0.583333,17,51,10000,7573.546529,501.711259,0.25,12
528.651164,1,4978.23,2870.42,2107.81,0,0.916667,0.833333,0.5,0,0,60,6000,4465.155013,165.366492,0.916667,12
1893.053845,1,746.31,487.27,259.04,1535.853619,0.666667,0.25,0.416667,0.416667,12,14,4200,3286.143282,735.695479,0,12
7418.314012,1,901.62,858.82,42.8,0,0.333333,0.166667,0.166667,0,0,4,14500,2273.945099,1696.786737,0,12
2643.019532,1,554.38,191.13,363.25,0,1,0.25,0.916667,0,0,15,8000,681.881907,882.049542,0,12
51.640761,1,453.24,0,453.24,0,1,0,1,0,0,12,5000,507.364658,170.772711,0.363636,12
145.379392,0.727273,0,0,0,79.010936,0,0,0,0.166667,2,0,1000,542.489358,156.265479,0.125,12
2719.639153,1,715.81,715.81,0,0,0.333333,0.333333,0,0,0,7,10000,694.102974,724.758705,0,12
26.143505,0.363636,124.03,124.03,0,0,0.083333,0.083333,0,0,0,1,1000,309.366769,220.566753,0,12
5484.339435,1,0,0,0,5990.590134,0,0,0,0.25,14,0,6000,1229.434538,2453.164396,0,12
1055.99498,1,1482.18,1482.18,0,0,0.333333,0.333333,0,0,0,6,1500,1418.618359,2733.696071,0,12
12.281874,0.1,153.11,153.11,0,0,0.2,0.2,0,0,0,2,9000,0,,0,10
5.993508,0.545455,0,0,0,18.751913,0,0,0,0.083333,1,0,500,46.268562,99.304829,0.25,12
218.35043,1,54.25,0,54.25,0,0.333333,0,0.333333,0,0,4,500,704.553221,1722.057336,0,12
13.922594,0.909091,182.1,0,182.1,0,0.833333,0,0.833333,0,0,10,5500,231.561711,159.668759,0.8,12
2136.814161,1,0,0,0,2120.653422,0,0,0,0.333333,5,0,6000,1164.792197,527.241747,0,12
0,0,180.66,54,126.66,0,0.583333,0.083333,0.5,0,0,7,2700,221.27715,,0,12
2593.115716,1,0,0,0,3553.203852,0,0,0,0.666667,19,0,6000,2420.926404,763.877119,0,12
84.830501,0.636364,702.32,702.32,0,0,0.333333,0.333333,0,0,0,4,5000,991.050806,105.008756,0.2,12
4738.804194,1,0,0,0,3814.313134,0,0,0,0.833333,27,0,7000,1374.849589,1159.813479,0,12
887.679317,1,1486.31,179.75,1306.56,0,1,0.833333,0.916667,0,0,39,1800,0,,0,12
41.833264,1,456.36,0,456.36,0,1,0,0.916667,0,0,14,6000,370.996177,163.287618,0.333333,12
32.124999,0.272727,380.89,380.89,0,0,0.083333,0.083333,0,0,0,1,5700,0,,0,12
3633.533005,1,383.2,383.2,0,49.167984,0.083333,0.083333,0,0.083333,1,2,11000,1061.683135,953.456332,0,12
572.838755,1,442.23,339.64,102.59,0,1,1,0.444444,0,0,40,600,407.914418,416.727752,0,9
4364.383487,1,3214.19,297,2917.19,1105.738809,1,0.083333,1,0.166667,4,42,4000,2611.595905,7466.353627,0,12
231.995439,1,2310.21,1660.51,649.7,0,1,1,0.916667,0,0,67,3000,1871.658725,173.610118,0.727273,12
1104.960744,1,45.65,45.65,0,0,0.083333,0.083333,0,0,0,1,1200,293.890715,448.973668,0,12
486.17036,0.545455,0,0,0,1494.441569,0,0,0,0.083333,1,0,1500,2945.61949,120.041669,0.181818,12
1155.123292,1,62.02,62.02,0,19.081161,0.083333,0.083333,0,0.083333,1,1,1200,217.775407,465.251459,0,12
633.388444,1,830.45,830.45,0,0,0.416667,0.416667,0,0,0,8,6000,497.263402,239.606651,0,12
709.473364,1,548.85,385.29,163.56,153.665694,0.666667,0.333333,0.5,0.083333,1,13,1200,381.15677,213.8837,0,12
1509.525178,1,0,0,0,1784.023712,0,0,0,0.25,5,0,3500,513.387513,518.481808,0,12
6269.418144,1,204,204,0,2925.699862,0.083333,0.083333,0,0.333333,12,2,9000,1237.111661,2049.408839,0,12
2196.006333,1,666.89,550.79,116.1,0,0.5,0.25,0.166667,0,0,8,7500,579.257195,773.160428,0,12
3987.467435,1,146.53,45,101.53,2665.355738,0.416667,0.083333,0.25,0.5,8,6,6000,1316.698331,1252.705624,0,12
13.713339,0.636364,504.08,137.9,366.18,0,0.583333,0.083333,0.5,0,0,11,4500,448.622511,76.110182,0.4,12
701.01727,1,19.96,19.96,0,153.597768,0.083333,0.083333,0,0.25,3,1,3500,218.851473,332.899226,0,12
527.761784,1,2702.57,1942.77,759.8,0,1,0.5,0.75,0,0,32,3000,1942.140315,188.998017,0.083333,12
2123.483416,1,2453.18,2051.52,401.66,0,0.583333,0.5,0.5,0,0,33,7500,517.974559,519.270488,0,12
4.448015,0.272727,71.81,0,71.81,0,0.25,0,0.25,0,0,3,3000,257.226631,130.382506,1,12
187.536914,0.818182,530.04,0,530.04,0,0.583333,0,0.583333,0,0,7,2500,926.946047,147.347019,0,12
28.838076,1,484.68,0,484.68,0,1,0,1,0,0,12,1000,485.036484,78.505742,0.166667,12
4612.147149,1,0,0,0,2260.623056,0,0,0,0.25,4,0,6500,1210.9845,1565.678756,0,12
88.35088,1,697.91,477.91,220,0,1,1,0.416667,0,0,31,5000,646.026876,173.2831,0.25,12
931.674532,1,2417.91,2303.91,114,3508.775536,0.583333,0.5,0.166667,0.166667,9,21,8000,3468.393326,261.268016,0,12
4.822037,0.833333,58.32,0,58.32,0,0.833333,0,0.833333,0,0,6,1000,65.76347,32.631347,0.666667,6
1033.371763,1,2361.97,1591.05,770.92,365.689536,1,0.583333,1,0.083333,1,39,3000,2097.161809,245.746831,0.083333,12
326.551854,0.818182,2950.77,2950.77,0,0,0.583333,0.583333,0,0,0,35,4000,2224.274686,182.353128,0.571429,12
28.924276,1,324.6,0,324.6,0,1,0,1,0,0,12,3000,320.218246,174.11997,0.833333,12
1070.999446,1,990.7,482,508.7,0,0.75,0.25,0.583333,0,0,13,1400,505.317328,438.324017,0,12
21.718289,1,182.27,0,182.27,0,0.916667,0,0.833333,0,0,11,1500,176.130076,171.217707,0.375,12
1628.609633,1,1340.83,695.04,645.79,0,0.666667,0.416667,0.5,0,0,28,2000,586.263693,1190.488094,0,12
1669.759168,1,200,0,200,0,0.416667,0,0.416667,0,0,5,11000,442.60799,373.920471,0,12
1243.250958,1,1680,0,1680,0,1,0,1,0,0,12,4500,1105.142936,361.880781,0,12
738.992204,1,0,0,0,186.282849,0,0,0,0.083333,1,0,2000,386.913089,255.052406,0,12
1751.368315,1,0,0,0,2811.456765,0,0,0,0.333333,12,0,6000,3898.309616,619.053896,0,12
3053.311301,1,1889.8,1242.9,646.9,182.209576,0.666667,0.583333,0.416667,0.083333,1,27,8800,1789.470663,988.843416,0,12
1328.483504,0.909091,1507.26,1011.6,495.66,2554.86412,0.818182,0.636364,0.545455,0.727273,33,22,2000,2281.634116,926.600197,0.111111,11
80.49308,0.3,500,500,0,544.979339,0.3,0.3,0,0.2,6,3,1200,1333.048559,136.561868,0.5,10
12.132712,0.8,244.18,0,244.18,0,1,0,1,0,0,10,2500,231.239325,128.726662,1,10
1969.414463,1,1322.06,301.52,1020.54,849.366964,1,0.333333,1,0.416667,5,27,5500,1764.32763,447.535776,0,12
1140.787563,1,2796.54,2096.49,700.05,0,0.833333,0.166667,0.75,0,0,15,4500,2139.874585,260.662747,0,12
25.184241,0.181818,0,0,0,519.538738,0,0,0,0.083333,5,0,6000,2161.530837,55.542128,1,12
46.054436,1,812.97,598.09,214.88,0,1,0.916667,1,0,0,24,6000,1314.537349,191.480116,1,12
353.895121,1,2073.54,2073.54,0,175.826711,0.75,0.75,0,0.25,4,35,700,1633.858307,156.422554,0.333333,12
2596.455261,1,0,0,0,1689.711942,0,0,0,0.083333,1,0,3000,714.50351,818.65483,0,12
153.637431,1,1495.41,941.41,554,0,1,1,0.25,0,0,26,4500,1345.989788,163.177278,0.727273,12
857.767403,1,639.56,0,639.56,0,0.25,0,0.25,0,0,4,2200,210.272469,254.976679,0,12
273.429593,1,8534.58,7875.08,659.5,0,0.916667,0.916667,0.75,0,0,116,5000,7512.513474,131.710372,0.875,12
46.103924,0.818182,443.25,443.25,0,0,0.25,0.25,0,0,0,3,6500,417.350534,93.536782,0,12
1361.203619,1,952.09,523.09,429,2749.569996,0.583333,0.166667,0.416667,0.333333,4,19,1500,4256.495061,426.96591,0.083333,12
978.091862,1,550.53,0,550.53,0,1,0,1,0,0,39,1200,1068.923263,254.433788,0,12
452.951976,0.454545,3649.83,3649.83,0,0,0.25,0.25,0,0,0,10,7500,209.217046,164.503829,0,12
9342.15857,1,0,0,0,3666.845105,0,0,0,0.416667,7,0,11000,2308.545227,2400.161872,0,12
312.197634,0.181818,0,0,0,5104.121726,0,0,0,0.181818,8,0,8000,0,,0,11
4418.554352,1,960,0,960,958.069623,1,0,1,0.25,8,12,4500,1656.726415,2422.033266,0,12
2275.53087,1,1343.65,1262.29,81.36,0,1,0.666667,1,0,0,25,3000,718.5624,563.556704,0,12
0,0,23,0,23,0,0.083333,0,0.083333,0,0,1,5000,0,,0,12
2046.727519,0.818182,1369.72,422.44,947.28,1817.810563,0.75,0.166667,0.666667,0.166667,4,17,2500,242.742734,10729.19416,0,12
1433.857464,1,1613.74,800.87,812.87,0,1,0.416667,0.833333,0,0,37,1500,1361.684623,1854.077627,0,12
103.611789,1,960.24,0,960.24,0,1,0,0.818182,0,0,13,2700,938.788924,150.326767,0.2,11
2220.864979,1,2884.42,1327.83,1556.59,0,0.75,0.583333,0.666667,0,0,46,4500,1355.527973,555.596549,0,12
1538.569369,1,3852.37,2681.99,1170.38,0,1,0.75,0.75,0,0,35,6000,3386.915692,393.411779,0.272727,12
